"WYBS_ID","SFZHM","XM","XB_DM","MZ_DM","MZ_MC","CYM","SG","CSRQ","HYZKBM","HYZKMC","BYZKBM","BYZKMC","XXBM","XXMC","ZJXYBM","ZJXYMC","ZZMMBM","ZZMMMC","WHCDBM","WHCDMC","ZWMC","SFBDZDRY","JG","JG_MC","HJDQH","XZDQH","ZDRYXL"
"59D808E56BDD1F2FE05301095D0AC86A","120224194512173604","淳泽春","1","01","汉族","",175,17-12月-45,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56BDF1F2FE05301095D0AC86A","12022419431129360X","逯志宝","1","01","汉族","",170,29-11月-43,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56BE31F2FE05301095D0AC86A","120224194602019541","龙淳洲","1","01","汉族","",165,01-2月 -46,"30","丧偶","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56BE41F2FE05301095D0AC86A","120224194703285979","贡仵顾","1","01","汉族","",170,28-3月 -47,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56BE51F2FE05301095D0AC86A","120224194501185853","巫祥","1","01","汉族","",174,18-1月 -45,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56BE71F2FE05301095D0AC86A","120224194701195853","惠俊丹","1","01","汉族","",167,19-1月 -47,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120115","","","",""
"59D808E56BE81F2FE05301095D0AC86A","120224194502185855","萧泽民","1","01","汉族","",178,18-2月 -45,"30","丧偶","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56C2E1F2FE05301095D0AC86A","120224194704291736","施西友","1","01","汉族","",167,29-4月 -47,"30","丧偶","","","","不明","","无","","","80","小学","",0,"120115","","","",""
"59D808E56C2F1F2FE05301095D0AC86A","120224194711051410","贡振付","1","01","汉族","",170,05-11月-47,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C301F2FE05301095D0AC86A","120224194308071731","逯恽","1","01","汉族","",172,07-8月 -43,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C861F2FE05301095D0AC86A","120224194810027086","仲柱波","1","01","汉族","",170,02-10月-48,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56C871F2FE05301095D0AC86A","120224195003010705","弥希臣","1","01","汉族","",165,01-3月 -50,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56C881F2FE05301095D0AC86A","120224194702091828","贡领","1","01","汉族","",170,09-2月 -47,"20","已婚","","","","不明","00","无宗教信仰","","","70","初中","",0,"120115","","","",""
"59D808E56C8A1F2FE05301095D0AC86A","120224194702066910","仲广粟","1","01","汉族","",170,06-2月 -47,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E56C8D1F2FE05301095D0AC86A","120224194907099482","嵇有存","1","01","汉族","",178,09-7月 -49,"30","丧偶","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C8F1F2FE05301095D0AC86A","120224194503242737","惠段粟","1","01","汉族","",170,24-3月 -45,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C901F2FE05301095D0AC86A","120224194009200457","逯端廉","1","01","汉族","",170,20-9月 -40,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C911F2FE05301095D0AC86A","120224194404062730","况维光","1","01","汉族","",170,06-4月 -44,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C931F2FE05301095D0AC86A","120224194805167254","伦广顺","1","01","汉族","",180,16-5月 -48,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56C941F2FE05301095D0AC86A","120224194004149036","逯黑中","1","01","汉族","",162,14-4月 -40,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56C991F2FE05301095D0AC86A","120224194203231735","耳黑旺","1","01","汉族","",169,23-3月 -42,"10","未婚","","","","不明","","无","","","80","小学","",0,"120115","","","",""
"59D808E56CDD1F2FE05301095D0AC86A","12022419630911299X","同墨学","1","01","汉族","",172,11-9月 -63,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E56CDE1F2FE05301095D0AC86A","120224194309088425","战端顺","1","01","汉族","",165,08-9月 -43,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56CE01F2FE05301095D0AC86A","120224194206201414","晋路宫","1","01","汉族","",172,20-6月 -42,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56CE21F2FE05301095D0AC86A","120224195701270707","弥会明","1","01","汉族","",165,27-1月 -57,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56CE31F2FE05301095D0AC86A","120224194511211416","上郑义","1","01","汉族","",170,21-11月-45,"20","已婚","","","","不明","","无","","","31","专科毕业","",0,"120115","","","",""
"59D808E567E91F2FE05301095D0AC86A","120113194110201413","逯丽芳","2","01","汉族","",160,20-10月-41,"20","已婚","","","1","Ａ型","00","无宗教信仰","","","41","中专毕业","",0,"120112","","","",""
"59D808E567EA1F2FE05301095D0AC86A","120113195803299712","贡平淳","1","01","汉族","",165,29-3月 -58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120113","","","",""
"59D808E567EB1F2FE05301095D0AC86A","120224195805281734","贡林晁","1","01","汉族","",171,28-5月 -58,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E567EE1F2FE05301095D0AC86A","120224198204095112","徘程","1","01","汉族","",181,09-4月 -82,"20","已婚","","","","不明","","无","","","31","专科毕业","",0,"120115","","","",""
"59D808E567EF1F2FE05301095D0AC86A","120115196804241325","逯树合","1","01","汉族","",170,24-4月 -68,"23","复婚","","","","不明","","无","","","40","中等专业学校","",0,"120115","","","",""
"59D808E567F01F2FE05301095D0AC86A","120224197505137386","虞恽营","1","01","汉族","",172,13-5月 -75,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E567F21F2FE05301095D0AC86A","120105196305291879","博得满","1","01","汉族","",177,29-5月 -63,"20","已婚","","","","不明","00","无宗教信仰","","","31","专科毕业","",0,"342623","","","",""
"59D808E567F41F2FE05301095D0AC86A","120110195307028481","邱黑辉","1","01","汉族","",177,02-7月 -53,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120110","","","",""
"59D808E567F51F2FE05301095D0AC86A","120105195103210324","客宝贵","1","01","汉族","",180,21-3月 -51,"20","已婚","","","2","Ｂ型","00","无宗教信仰","","","31","专科毕业","",0,"140300","","","",""
"59D808E567F61F2FE05301095D0AC86A","120102195212292462","晋俊峰","1","01","汉族","",179,29-12月-52,"20","已婚","","","2","Ｂ型","00","无宗教信仰","","","61","高中毕业","",0,"120102","","","",""
"59D808E5694B1F2FE05301095D0AC86A","120224195802281855","贡从","1","01","汉族","",168,28-2月 -58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E5694C1F2FE05301095D0AC86A","12022419580609173X","嵇长章","1","01","汉族","",168,09-6月 -58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E5694E1F2FE05301095D0AC86A","120224195911221851","虞杭忠","1","01","汉族","",172,22-11月-59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E5694F1F2FE05301095D0AC86A","120222198105048116","恽恽禄","1","01","汉族","",180,04-5月 -81,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E569501F2FE05301095D0AC86A","120222197307052280","仲振祥","","","无","",,05-7月 -73,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E569511F2FE05301095D0AC86A","120222197408022295","施少顾","1","01","汉族","",178,02-8月 -74,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E569531F2FE05301095D0AC86A","120222195206202172","恽端振","1","01","汉族","",170,20-6月 -52,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E568D31F2FE05301095D0AC86A","120225194703261141","俄宪芹","1","01","汉族","",170,26-3月 -47,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568D51F2FE05301095D0AC86A","120225194707280946","贡啜存","1","11","满族","",168,28-7月 -47,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568D71F2FE05301095D0AC86A","120225194711111854","俎苑","1","01","汉族","",178,11-11月-47,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568D91F2FE05301095D0AC86A","120225194711160094","邬广忠","1","01","汉族","",168,16-11月-47,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568DC1F2FE05301095D0AC86A","120225194805222718","弥柳节","1","01","汉族","",173,22-5月 -48,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E568DD1F2FE05301095D0AC86A","120225194806156599","仵森","1","01","汉族","",175,15-6月 -48,"10","未婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568DF1F2FE05301095D0AC86A","120225194810165067","伦柳斌","1","01","汉族","",172,16-10月-48,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120225","","","",""
"59D808E568E01F2FE05301095D0AC86A","120225194810189740","逯端晁","1","01","汉族","",171,18-10月-48,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568E11F2FE05301095D0AC86A","120225194810243228","乞招财","1","01","汉族","",164,24-10月-48,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E5684E1F2FE05301095D0AC86A","120224198204195884","恽程","1","01","汉族","",170,19-4月 -82,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E568671F2FE05301095D0AC86A","12010519510403954X","嵇志辛","1","01","汉族","",178,03-4月 -51,"20","已婚","","","1","Ａ型","00","无宗教信仰","","","71","初中毕业","",0,"120105","","","",""
"59D808E5686B1F2FE05301095D0AC86A","120224197002063969","毋春","1","01","汉族","",177,06-2月 -70,"20","已婚","","","","不明","","无","","","70","初中","",0,"120115","","","",""
"59D808E5686D1F2FE05301095D0AC86A","120224196906054204","况端民","1","01","汉族","",174,05-6月 -69,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E5686E1F2FE05301095D0AC86A","120224196411056129","贡恽军","1","01","汉族","",166,05-11月-64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E5686F1F2FE05301095D0AC86A","120224196408016062","贡彦","1","01","汉族","",170,01-8月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E568731F2FE05301095D0AC86A","120225194405036468","贡有明","1","01","汉族","",170,03-5月 -44,"30","丧偶","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568751F2FE05301095D0AC86A","120225194412247012","苍隰晁","1","01","汉族","",170,24-12月-44,"40","离婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568761F2FE05301095D0AC86A","120225194502164012","博章起","1","01","汉族","",168,16-2月 -45,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E568781F2FE05301095D0AC86A","12022519460118691X","墨永柯","1","01","汉族","",172,18-1月 -46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568331F2FE05301095D0AC86A","120221194503171419","仲志顾","1","01","汉族","",174,17-3月 -45,"30","丧偶","","","3","Ｏ型","","无","","","81","小学毕业","",0,"120117","","","",""
"59D808E568351F2FE05301095D0AC86A","120221194602190708","嵇恩乔","1","01","汉族","",175,19-2月 -46,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120117","","","",""
"59D808E568371F2FE05301095D0AC86A","120221194508221411","凤宝宽","1","01","汉族","",174,22-8月 -45,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120117","","","",""
"59D808E568381F2FE05301095D0AC86A","120221194604121410","逯志一","1","01","汉族","",170,12-4月 -46,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120107","","","",""
"59D808E5683A1F2FE05301095D0AC86A","130204194610085048","嵇段桥","","","无","",,08-10月-46,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E5683B1F2FE05301095D0AC86A","120221194508111415","况从聊","1","01","汉族","",174,11-8月 -45,"20","已婚","","","0","不明","00","无宗教信仰","","","81","小学毕业","",0,"120117","","","",""
"59D808E5683F1F2FE05301095D0AC86A","120104193602106596","巫鄢玺","1","01","汉族","宋宝玺",183,10-2月 -36,"20","已婚","","","","不明","00","无宗教信仰","","","41","中专毕业","",0,"410621","","","",""
"59D808E568411F2FE05301095D0AC86A","12022419540912629X","仵瑞得","1","01","汉族","史瑞德",175,12-9月 -54,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E568421F2FE05301095D0AC86A","120224196905162733","惠敏义","1","01","汉族","",176,16-5月 -69,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E568431F2FE05301095D0AC86A","120224194506252616","施兆段","1","01","汉族","",168,25-6月 -45,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E568471F2FE05301095D0AC86A","120224198206214629","仲段亮","1","01","汉族","",174,21-6月 -82,"20","已婚","","","","不明","","无","","","20","大学本科（简称“大学”）","",0,"120115","","","",""
"59D808E567A51F2FE05301095D0AC86A","12022419820315691X","晏红顾","1","01","汉族","",170,15-3月 -82,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E567A61F2FE05301095D0AC86A","12011519820706842X","贾兆施","1","01","汉族","",175,06-7月 -82,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567A71F2FE05301095D0AC86A","12022419430418831X","仲继增","1","01","汉族","",172,18-4月 -43,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567A81F2FE05301095D0AC86A","12022419440704831X","仲志义","1","01","汉族","",173,04-7月 -44,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567A91F2FE05301095D0AC86A","120224194303277080","恽希聊","1","01","汉族","",170,27-3月 -43,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E568EB1F2FE05301095D0AC86A","120225194904298685","嵇庆黑","1","01","汉族","",170,29-4月 -49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568ED1F2FE05301095D0AC86A","120225194905191145","晋祥","1","01","汉族","",164,19-5月 -49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568EF1F2FE05301095D0AC86A","120225194906058801","靖庆林","1","01","汉族","",173,05-6月 -49,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568F11F2FE05301095D0AC86A","120225194908108869","贡振晁","1","01","汉族","",172,10-8月 -49,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568F51F2FE05301095D0AC86A","120225194909141607","伏端隰","1","03","回族","",170,14-9月 -49,"20","已婚","","","","不明","70","伊斯兰教","","","81","小学毕业","",0,"120225","","","",""
"59D808E568F61F2FE05301095D0AC86A","120225194909209460","逯端祥","1","01","汉族","",165,20-9月 -49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568F71F2FE05301095D0AC86A","120225194910022049","伯承宫","1","01","汉族","",173,02-10月-49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568F81F2FE05301095D0AC86A","12022519491024553X","邬春远","1","01","汉族","",168,24-10月-49,"30","丧偶","","","0","不明","00","无宗教信仰","","","81","小学毕业","",0,"120225","","","",""
"59D808E568501F2FE05301095D0AC86A","120224195004268172","恽宝粟","1","01","汉族","",167,26-4月 -50,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E568511F2FE05301095D0AC86A","12022419811222492X","仲俊义","1","01","汉族","",172,22-12月-81,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E568541F2FE05301095D0AC86A","12022419500506848X","嵇如存","","","无","",,06-5月 -50,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E568551F2FE05301095D0AC86A","120224194604047032","贡管发","1","01","汉族","",170,04-4月 -46,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120115","","","",""
"59D808E568561F2FE05301095D0AC86A","120224198212086917","青黑","1","01","汉族","",170,08-12月-82,"10","未婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E568571F2FE05301095D0AC86A","120224195112046914","燕林蒋","1","01","汉族","",172,04-12月-51,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E568581F2FE05301095D0AC86A","120102195410229054","郑啜明","1","01","汉族","",170,22-10月-54,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"142223","","","",""
"59D808E568201F2FE05301095D0AC86A","120112196402258861","萧况","1","01","汉族","",175,25-2月 -64,"40","离婚","","","","不明","","无","","","41","中专毕业","",0,"120112","","","",""
"59D808E568221F2FE05301095D0AC86A","14232319650501755X","弥剑","","","无","",,01-5月 -65,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E568231F2FE05301095D0AC86A","120222194907143573","靖管义","1","01","汉族","",170,14-7月 -49,"20","已婚","","","","不明","","无","","","80","小学","",0,"120114","","","",""
"59D808E568251F2FE05301095D0AC86A","120107196202257947","帅梓斌","1","01","汉族","",171,25-2月 -62,"20","已婚","","","1","Ａ型","","无","","","31","专科毕业","",0,"430624","","","",""
"59D808E568481F2FE05301095D0AC86A","120224198208030595","逯新立","1","01","汉族","",172,03-8月 -82,"22","再婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E5684A1F2FE05301095D0AC86A","120224198307068171","惠瑞","1","01","汉族","",175,06-7月 -83,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E5684B1F2FE05301095D0AC86A","120224198206150506","言庆雨","1","01","汉族","",170,15-6月 -82,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E5684D1F2FE05301095D0AC86A","120224198002207033","燕晁涛","1","01","汉族","",183,20-2月 -80,"20","已婚","","","","不明","00","无宗教信仰","","","41","中专毕业","",0,"120115","","","",""
"59D808E568261F2FE05301095D0AC86A","120223196704067087","巫黑会","1","01","汉族","",173,06-4月 -67,"20","已婚","","","0","不明","","无","","","61","高中毕业","",0,"120118","","","",""
"59D808E568271F2FE05301095D0AC86A","120221194506101416","仲管喜","1","01","汉族","",175,10-6月 -45,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120117","","","",""
"59D808E568281F2FE05301095D0AC86A","120221194610041417","籍乃喜","1","01","汉族","",178,04-10月-46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120117","","","",""
"59D808E5682A1F2FE05301095D0AC86A","130303194601044315","拓振聊","","","无","",,04-1月 -46,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E5682B1F2FE05301095D0AC86A","120221194411011418","伦柯明","1","01","汉族","",173,01-11月-44,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120117","","","",""
"59D808E5682C1F2FE05301095D0AC86A","130204194508244809","逯炳粟","1","01","汉族","",170,24-8月 -45,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120117","","","",""
"59D808E5682F1F2FE05301095D0AC86A","120221194505151411","隰宝宫","1","01","汉族","",178,15-5月 -45,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120117","","","",""
"59D808E568311F2FE05301095D0AC86A","120221194402081414","恽王印","1","01","汉族","",178,08-2月 -44,"20","已婚","","","2","Ｂ型","","无","","","71","初中毕业","",0,"120117","","","",""
"59D808E568321F2FE05301095D0AC86A","120221194604018420","贡王柳","1","01","汉族","",174,01-4月 -46,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120117","","","",""
"59D808E569541F2FE05301095D0AC86A","12022419480215703X","逯民","1","01","汉族","",174,15-2月 -48,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120115","","","",""
"59D808E569561F2FE05301095D0AC86A","120224194409116915","鄢广月","1","01","汉族","",160,11-9月 -44,"20","已婚","","","","不明","00","无宗教信仰","","","81","小学毕业","",0,"120115","","","",""
"59D808E569581F2FE05301095D0AC86A","120110195608128602","董乔范","1","01","汉族","",165,12-8月 -56,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120110","","","",""
"59D808E5695A1F2FE05301095D0AC86A","120110195610260327","邱守学","1","01","汉族","",175,26-10月-56,"20","已婚","","","","不明","","无","","","79","初中肄业","",0,"120110","","","",""
"59D808E5695B1F2FE05301095D0AC86A","120110195307028421","邱黑辉","","","无","",,02-7月 -53,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E568901F2FE05301095D0AC86A","120225196011308689","逯树蒋","1","01","汉族","",178,30-11月-60,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568921F2FE05301095D0AC86A","12022519560510868X","仲庆粟","1","01","汉族","",178,10-5月 -56,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568931F2FE05301095D0AC86A","120225195906288688","嵇开悦","1","01","汉族","",170,28-6月 -59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E568961F2FE05301095D0AC86A","120225195910105435","弥王端","1","01","汉族","",175,10-10月-59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E568971F2FE05301095D0AC86A","120225195902024202","逯卜志","1","01","汉族","",170,02-2月 -59,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E568981F2FE05301095D0AC86A","120225196002214208","客春蒋","1","01","汉族","",172,21-2月 -60,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E568991F2FE05301095D0AC86A","120225195812134205","嵇永明","1","01","汉族","",175,13-12月-58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568E41F2FE05301095D0AC86A","120225194812161189","淳林缴","1","01","汉族","",172,16-12月-48,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568E51F2FE05301095D0AC86A","12022519490102185X","恩仓","1","01","汉族","",165,02-1月 -49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568E61F2FE05301095D0AC86A","120225194901292024","恽黑聪","1","01","汉族","",170,29-1月 -49,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568E81F2FE05301095D0AC86A","120225194902197011","戎黑深","1","01","汉族","",170,19-2月 -49,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568E91F2FE05301095D0AC86A","120225194904038807","虞拓贝","1","01","汉族","",165,03-4月 -49,"20","已婚","","","","不明","","无","","","90","文肓或半文盲","",0,"120225","","","",""
"59D808E568EA1F2FE05301095D0AC86A","120225194904280453","拓振旺","1","11","满族","",177,28-4月 -49,"30","丧偶","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568591F2FE05301095D0AC86A","120102193709087994","贡解","1","01","汉族","",171,08-9月 -37,"30","丧偶","","","1","Ａ型","00","无宗教信仰","","","21","大学毕业","",0,"130321","","","",""
"59D808E5685A1F2FE05301095D0AC86A","120102195603086949","逯现京","1","01","汉族","",167,08-3月 -56,"20","已婚","","","4","ＡＢ型","","无","","","31","专科毕业","",0,"132133","","","",""
"59D808E5685B1F2FE05301095D0AC86A","120102196001152348","仲隰聊","1","01","汉族","",176,15-1月 -60,"40","离婚","","","","不明","00","无宗教信仰","","","61","高中毕业","",0,"130922","","","",""
"59D808E5685D1F2FE05301095D0AC86A","120103195012187879","恽广大","1","01","汉族","",170,18-12月-50,"20","已婚","","","","不明","00","无宗教信仰","","","61","高中毕业","",0,"342128","","","",""
"59D808E568601F2FE05301095D0AC86A","120102195007113328","邱新聊","1","01","汉族","",170,11-7月 -50,"20","已婚","","","1","Ａ型","00","无宗教信仰","","","71","初中毕业","",0,"120104","","","",""
"59D808E568631F2FE05301095D0AC86A","120103193702046025","首宝粟","1","01","汉族","",170,04-2月 -37,"20","已婚","","","2","Ｂ型","00","无宗教信仰","","","41","中专毕业","",0,"120115","","","",""
"59D808E568651F2FE05301095D0AC86A","120106196011074622","嵇悦冬","1","01","汉族","",168,07-11月-60,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120106","","","",""
"59D808E568661F2FE05301095D0AC86A","120106196311238481","靖晓况","1","01","汉族","",165,23-11月-63,"20","已婚","","","3","Ｏ型","00","无宗教信仰","","","71","初中毕业","",0,"120106","","","",""
"59D808E568C61F2FE05301095D0AC86A","120223195904297467","逯梦施","1","01","汉族","",171,29-4月 -59,"30","丧偶","","","","不明","00","无宗教信仰","","","61","高中毕业","",0,"120118","","","",""
"59D808E568CA1F2FE05301095D0AC86A","120223196505280446","帅春军","1","01","汉族","",175,28-5月 -65,"20","已婚","","","1","Ａ型","","无","","","61","高中毕业","",0,"120118","","","",""
"59D808E568CB1F2FE05301095D0AC86A","120225194611128246","宗粟","1","01","汉族","",170,12-11月-46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568CE1F2FE05301095D0AC86A","120225194702207256","宗宝贵","1","01","汉族","",175,20-2月 -47,"20","已婚","","","1","Ａ型","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568D01F2FE05301095D0AC86A","120225194702213573","客珍祥","1","01","汉族","",174,21-2月 -47,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568D11F2FE05301095D0AC86A","120225194702244555","嵇端黑","1","01","汉族","",172,24-2月 -47,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E568031F2FE05301095D0AC86A","120225197009088423","恽长河","","","无","",,08-9月 -70,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E568041F2FE05301095D0AC86A","120225196112111413","嵇希中","1","11","满族","",172,11-12月-61,"20","已婚","","","","不明","","无","","","60","高中","",0,"120225","","","",""
"59D808E568071F2FE05301095D0AC86A","120222198202026025","嵇殿伟","1","01","汉族","",170,02-2月 -82,"22","再婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E568091F2FE05301095D0AC86A","131081197605285183","况伟浩","1","01","汉族","",183,28-5月 -76,"40","离婚","","","","不明","","无","","","60","高中","",0,"131081","","","",""
"59D808E5680A1F2FE05301095D0AC86A","51343719790908518X","苍大辛","1","01","汉族","",178,08-9月 -79,"20","已婚","","","2","Ｂ型","","无","","","21","大学毕业","",0,"513437","","","",""
